Time_seconds,Time_hours,Total_Cost,Nominal_Cost,Cost_First,Best_Cost
9434,2.6205555555555557,2.7,0.7,0.7,0.5
9435,2.620833333333333,2.9,0.9,1.0,0.9
9436,2.621111111111111,2.9,0.9,1.0,0.7
9437,2.6213888888888888,2.9,0.9,1.0,0.8
9438,2.6216666666666666,2.7,0.7,0.7,0.7
9439,2.6219444444444444,2.9,0.9,1.0,0.8
9440,2.6222222222222222,2.8,0.8,0.9,0.8
9441,2.6225,2.8,0.8,1.0,0.8
9442,2.622777777777778,3.0,1.0,1.0,1.0
9443,2.6230555555555557,2.9,0.9,0.9,1.0
9444,2.6233333333333335,1.0,1.0,1.0,0.8
9445,2.623611111111111,2.7,0.7,0.8,0.7
9446,2.6238888888888887,0.5,0.5,0.9,0.4
9447,2.6241666666666665,2.7,0.7,1.0,0.7
9448,2.6244444444444444,2.7,0.7,0.9,0.7
9449,2.624722222222222,0.8,0.8,0.9,0.9
9450,2.625,2.6,0.6,0.9,0.6
9451,2.625277777777778,2.8,0.8,0.9,0.8
9452,2.6255555555555556,2.9,0.9,1.0,0.6
9453,2.6258333333333335,3.0,1.0,1.0,0.9
9454,2.6261111111111113,2.7,0.7,0.9,0.7
9455,2.626388888888889,2.8,0.8,1.0,0.7
9456,2.6266666666666665,2.8,0.8,0.9,0.9
9457,2.6269444444444443,2.7,0.7,1.0,0.7
9458,2.627222222222222,2.7,0.7,0.8,0.6
9459,2.6275,2.9,0.9,1.0,0.8
9460,2.6277777777777778,0.9,0.9,1.0,1.0
9461,2.6280555555555556,3.0,1.0,1.0,1.0
9462,2.6283333333333334,0.9,0.9,1.0,0.7
9463,2.6286111111111112,2.6,0.6,0.9,0.6
9464,2.628888888888889,0.6,0.6,0.6,0.6
9465,2.629166666666667,2.9,0.9,1.0,0.6
9466,2.6294444444444443,2.9,0.9,1.0,0.7
9467,2.629722222222222,0.8,0.8,0.9,0.7
9468,2.63,3.0,1.0,1.0,0.9
9469,2.6302777777777777,3.0,1.0,1.0,0.7
9470,2.6305555555555555,3.0,1.0,1.0,0.9
9471,2.6308333333333334,3.0,1.0,1.0,0.9
9472,2.631111111111111,2.9,0.9,1.0,0.9
9473,2.631388888888889,0.7,0.7,0.9,0.8
9474,2.631666666666667,2.9,0.9,1.0,0.9
9475,2.6319444444444446,2.7,0.7,0.8,0.8
9476,2.632222222222222,0.8,0.8,1.0,0.8
9477,2.6325,2.7,0.7,0.7,0.7
9478,2.6327777777777777,2.9,0.9,0.9,0.8
9479,2.6330555555555555,3.0,1.0,1.0,1.0
9480,2.6333333333333333,2.7,0.7,0.7,0.8
9481,2.633611111111111,2.8,0.8,1.0,0.6
9482,2.633888888888889,2.8,0.8,1.0,0.8
9483,2.6341666666666668,0.7,0.7,0.9,0.6
9484,2.6344444444444446,0.8,0.8,0.9,0.7
9485,2.6347222222222224,2.9,0.9,1.0,0.7
9486,2.635,2.9,0.9,1.0,0.8
9487,2.6352777777777776,2.6,0.6,0.9,0.7
9488,2.6355555555555554,2.9,0.9,1.0,0.6
9489,2.6358333333333333,2.9,0.9,1.0,0.8
9490,2.636111111111111,2.8,0.8,0.9,0.8
9491,2.636388888888889,2.6,0.6,0.9,0.6
9492,2.6366666666666667,2.6,0.6,0.7,0.6
9493,2.6369444444444445,2.7,0.7,0.8,0.7
9494,2.6372222222222224,2.8,0.8,1.0,0.6
9495,2.6375,2.7,0.7,1.0,0.8
9496,2.637777777777778,2.7,0.7,1.0,0.5
9497,2.6380555555555554,0.8,0.8,0.8,0.7
9498,2.638333333333333,2.9,0.9,0.9,0.6
9499,2.638611111111111,2.9,0.9,1.0,0.9
9500,2.638888888888889,2.7,0.7,0.9,0.7
9501,2.6391666666666667,2.8,0.8,0.8,0.7
9502,2.6394444444444445,2.8,0.8,0.9,0.8
9503,2.6397222222222223,2.5,0.5,0.9,0.4
9504,2.64,2.8,0.8,1.0,0.7
9505,2.640277777777778,1.0,1.0,1.0,1.0
9506,2.6405555555555558,0.7,0.7,0.9,0.6
9507,2.640833333333333,3.0,1.0,1.0,0.9
9508,2.641111111111111,2.9,0.9,0.9,0.9
9509,2.641388888888889,2.8,0.8,1.0,0.8
9510,2.6416666666666666,2.7,0.7,1.0,0.7
9511,2.6419444444444444,2.6,0.6,1.0,0.5
9512,2.6422222222222222,2.9,0.9,0.9,0.9
9513,2.6425,2.9,0.9,0.9,0.8
9514,2.642777777777778,0.7,0.7,0.8,0.7
9515,2.6430555555555557,2.7,0.7,1.0,0.5
9516,2.6433333333333335,0.7,0.7,0.9,0.7
9517,2.643611111111111,0.7,0.7,0.8,0.7
9518,2.6438888888888887,0.9,0.9,0.9,0.9
9519,2.6441666666666666,0.9,0.9,1.0,0.8
9520,2.6444444444444444,2.8,0.8,1.0,0.8
9521,2.644722222222222,3.0,1.0,1.0,0.7
9522,2.645,3.0,1.0,1.0,1.0
9523,2.645277777777778,0.7,0.7,0.8,0.6
9524,2.6455555555555557,2.7,0.7,1.0,0.6
9525,2.6458333333333335,2.9,0.9,0.9,0.9
9526,2.6461111111111113,2.7,0.7,0.9,0.7
9527,2.6463888888888887,2.7,0.7,1.0,0.5
9528,2.6466666666666665,2.9,0.9,1.0,0.7
9529,2.6469444444444443,2.9,0.9,1.0,0.8
9530,2.647222222222222,0.9,0.9,0.8,1.0
9531,2.6475,2.8,0.8,1.0,0.7
9532,2.647777777777778,0.9,0.9,1.0,0.7
9533,2.6480555555555556,2.7,0.7,1.0,0.6
9534,2.6483333333333334,2.8,0.8,1.0,0.8
9535,2.6486111111111112,2.9,0.9,1.0,0.8
9536,2.648888888888889,2.9,0.9,1.0,0.8
9537,2.6491666666666664,2.8,0.8,1.0,0.7
9538,2.6494444444444443,2.7,0.7,0.8,0.6
9539,2.649722222222222,2.9,0.9,1.0,0.8
9540,2.65,2.9,0.9,1.0,0.6
9541,2.6502777777777777,3.0,1.0,1.0,0.7
9542,2.6505555555555556,2.6,0.6,0.9,0.6
9543,2.6508333333333334,2.7,0.7,0.9,0.7
9544,2.651111111111111,2.7,0.7,0.9,0.7
9545,2.651388888888889,2.6,0.6,0.9,0.7
9546,2.651666666666667,0.5,0.5,0.7,0.5
9547,2.6519444444444447,2.8,0.8,0.9,0.7
9548,2.652222222222222,0.7,0.7,0.9,0.7
9549,2.6525,2.7,0.7,1.0,0.7
9550,2.6527777777777777,2.9,0.9,0.9,0.9
9551,2.6530555555555555,2.4,0.4,0.8,0.4
9552,2.6533333333333333,2.7,0.7,1.0,0.7
9553,2.653611111111111,2.8,0.8,0.9,0.7
9554,2.653888888888889,2.9,0.9,0.9,0.8
9555,2.654166666666667,2.9,0.9,0.9,0.8
9556,2.6544444444444446,2.8,0.8,1.0,0.8
9557,2.6547222222222224,3.0,1.0,1.0,1.0
9558,2.655,3.0,1.0,1.0,0.8
9559,2.6552777777777776,2.8,0.8,0.8,0.8
9560,2.6555555555555554,2.9,0.9,0.9,0.7
9561,2.6558333333333333,3.0,1.0,1.0,0.9
9562,2.656111111111111,2.7,0.7,0.9,0.8
9563,2.656388888888889,2.8,0.8,1.0,0.7
9564,2.6566666666666667,2.7,0.7,1.0,0.6
9565,2.6569444444444446,2.6,0.6,0.8,0.5
9566,2.6572222222222224,0.8,0.8,1.0,0.6
9567,2.6575,0.9,0.9,0.9,0.6
9568,2.6577777777777776,2.7,0.7,0.9,0.6
9569,2.6580555555555554,1.0,1.0,1.0,1.0
9570,2.658333333333333,2.9,0.9,0.9,0.8
9571,2.658611111111111,2.9,0.9,0.9,0.7
9572,2.658888888888889,0.9,0.9,0.9,0.8
9573,2.6591666666666667,2.9,0.9,0.9,0.8
9574,2.6594444444444445,2.7,0.7,0.9,0.7
9575,2.6597222222222223,2.8,0.8,0.8,0.7
9576,2.66,2.7,0.7,0.9,0.5
9577,2.660277777777778,3.0,1.0,1.0,1.0
9578,2.6605555555555553,2.9,0.9,1.0,0.9
9579,2.660833333333333,0.8,0.8,0.9,0.9
9580,2.661111111111111,2.7,0.7,0.8,0.6
9581,2.661388888888889,2.8,0.8,0.9,0.6
9582,2.6616666666666666,2.8,0.8,1.0,0.8
9583,2.6619444444444444,2.9,0.9,0.9,0.9
9584,2.6622222222222223,2.8,0.8,0.9,0.8
9585,2.6625,3.0,1.0,0.9,0.7
9586,2.662777777777778,2.9,0.9,1.0,0.7
9587,2.6630555555555557,0.9,0.9,1.0,0.8
9588,2.6633333333333336,2.9,0.9,0.9,0.8
9589,2.663611111111111,2.9,0.9,1.0,0.8
9590,2.6638888888888888,2.7,0.7,0.9,0.8
9591,2.6641666666666666,2.9,0.9,1.0,0.7
9592,2.6644444444444444,2.6,0.6,0.9,0.6
9593,2.664722222222222,2.7,0.7,1.0,0.7
9594,2.665,2.7,0.7,1.0,0.8
9595,2.665277777777778,2.8,0.8,1.0,0.8
9596,2.6655555555555557,2.8,0.8,1.0,0.8
9597,2.6658333333333335,2.7,0.7,0.8,0.6
9598,2.6661111111111113,2.8,0.8,0.9,0.5
9599,2.6663888888888887,2.8,0.8,0.9,0.7
9600,2.6666666666666665,2.8,0.8,0.9,0.8
9601,2.6669444444444443,2.9,0.9,1.0,0.9
9602,2.667222222222222,2.8,0.8,0.9,0.6
9603,2.6675,2.8,0.8,0.9,0.8
9604,2.667777777777778,3.0,1.0,1.0,0.8
9605,2.6680555555555556,2.7,0.7,1.0,0.7
9606,2.6683333333333334,0.6,0.6,0.8,0.7
9607,2.6686111111111113,2.8,0.8,1.0,0.7
9608,2.668888888888889,2.8,0.8,1.0,0.6
9609,2.6691666666666665,2.6,0.6,1.0,0.5
9610,2.6694444444444443,2.7,0.7,1.0,0.7
9611,2.669722222222222,2.8,0.8,0.9,0.8
9612,2.67,2.6,0.6,0.8,0.6
9613,2.6702777777777778,2.9,0.9,0.9,0.9
9614,2.6705555555555556,0.8,0.8,1.0,0.6
9615,2.6708333333333334,3.0,1.0,1.0,0.7
9616,2.671111111111111,2.7,0.7,0.8,0.5
9617,2.671388888888889,2.6,0.6,1.0,0.5
9618,2.671666666666667,2.7,0.7,0.9,0.7
9619,2.6719444444444442,2.7,0.7,0.9,0.7
9620,2.672222222222222,3.0,1.0,1.0,0.8
9621,2.6725,2.7,0.7,0.8,0.8
9622,2.6727777777777777,3.0,1.0,1.0,0.9
9623,2.6730555555555555,2.7,0.7,1.0,0.6
9624,2.6733333333333333,2.9,0.9,1.0,0.8
9625,2.673611111111111,2.8,0.8,1.0,0.8
9626,2.673888888888889,1.0,1.0,1.0,0.8
9627,2.674166666666667,2.8,0.8,0.9,0.7
9628,2.6744444444444446,0.8,0.8,0.9,0.8
9629,2.674722222222222,2.8,0.8,1.0,0.6
9630,2.675,2.7,0.7,0.9,0.7
9631,2.6752777777777776,2.8,0.8,1.0,0.5
9632,2.6755555555555555,2.8,0.8,1.0,0.8
9633,2.6758333333333333,2.9,0.9,1.0,0.7
9634,2.676111111111111,2.8,0.8,1.0,0.8
9635,2.676388888888889,0.9,0.9,1.0,0.9
9636,2.6766666666666667,2.4,0.4,0.8,0.5
9637,2.6769444444444446,2.9,0.9,0.9,0.8
9638,2.6772222222222224,0.8,0.8,0.9,0.8
9639,2.6775,2.9,0.9,1.0,0.9
9640,2.6777777777777776,2.9,0.9,0.9,0.9
9641,2.6780555555555554,2.8,0.8,0.9,0.8
9642,2.6783333333333332,2.5,0.5,0.8,0.5
9643,2.678611111111111,2.7,0.7,1.0,0.6
9644,2.678888888888889,2.8,0.8,0.9,0.8
9645,2.6791666666666667,2.8,0.8,1.0,0.8
9646,2.6794444444444445,2.8,0.8,0.8,0.7
9647,2.6797222222222223,2.7,0.7,0.9,0.6
9648,2.68,2.8,0.8,0.9,0.8
9649,2.680277777777778,0.8,0.8,0.9,0.8
9650,2.6805555555555554,2.8,0.8,1.0,0.8
9651,2.680833333333333,2.9,0.9,1.0,0.9
9652,2.681111111111111,2.8,0.8,0.9,0.8
9653,2.681388888888889,2.9,0.9,0.9,0.9
9654,2.6816666666666666,2.8,0.8,1.0,0.8
9655,2.6819444444444445,0.8,0.8,1.0,0.7
9656,2.6822222222222223,2.9,0.9,0.9,0.9
9657,2.6825,2.7,0.7,1.0,0.7
9658,2.682777777777778,2.9,0.9,1.0,0.8
9659,2.6830555555555557,2.9,0.9,1.0,0.7
9660,2.683333333333333,2.9,0.9,1.0,0.9
9661,2.683611111111111,2.5,0.5,0.8,0.5
9662,2.6838888888888888,0.6,0.6,0.8,0.6
9663,2.6841666666666666,2.8,0.8,1.0,0.7
9664,2.6844444444444444,2.8,0.8,0.9,0.7
9665,2.6847222222222222,0.9,0.9,1.0,0.7
9666,2.685,2.7,0.7,1.0,0.5
9667,2.685277777777778,2.5,0.5,0.9,0.6
9668,2.6855555555555557,0.9,0.9,1.0,0.8
9669,2.6858333333333335,2.9,0.9,1.0,0.9
9670,2.686111111111111,2.9,0.9,1.0,0.8
9671,2.6863888888888887,2.9,0.9,1.0,0.8
9672,2.6866666666666665,2.8,0.8,1.0,0.7
9673,2.6869444444444444,2.8,0.8,0.9,0.8
9674,2.687222222222222,0.7,0.7,0.9,0.7
9675,2.6875,2.8,0.8,0.8,0.8
9676,2.687777777777778,2.7,0.7,0.8,0.7
9677,2.6880555555555556,3.0,1.0,1.0,1.0
9678,2.6883333333333335,2.7,0.7,1.0,0.7
9679,2.6886111111111113,2.8,0.8,0.9,0.6
9680,2.688888888888889,1.0,1.0,1.0,0.9
9681,2.6891666666666665,1.0,1.0,1.0,0.9
9682,2.6894444444444443,2.4,0.4,0.9,0.4
9683,2.689722222222222,2.6,0.6,1.0,0.6
9684,2.69,2.9,0.9,1.0,0.9
9685,2.6902777777777778,0.7,0.7,1.0,0.7
9686,2.6905555555555556,2.7,0.7,0.9,0.6
9687,2.6908333333333334,2.6,0.6,1.0,0.8
9688,2.6911111111111112,2.5,0.5,1.0,0.5
9689,2.691388888888889,2.8,0.8,1.0,0.8
9690,2.691666666666667,2.8,0.8,0.9,0.7
9691,2.6919444444444443,2.7,0.7,0.9,0.8
9692,2.692222222222222,2.6,0.6,0.8,0.6
9693,2.6925,3.0,1.0,1.0,1.0
9694,2.6927777777777777,2.7,0.7,0.8,0.7
9695,2.6930555555555555,2.9,0.9,1.0,0.7
9696,2.6933333333333334,2.9,0.9,0.9,1.0
9697,2.693611111111111,2.8,0.8,1.0,0.8
9698,2.693888888888889,2.6,0.6,0.8,0.7
9699,2.694166666666667,2.9,0.9,1.0,0.8
9700,2.6944444444444446,3.0,1.0,1.0,0.8
9701,2.694722222222222,2.7,0.7,0.9,0.7
9702,2.695,2.7,0.7,0.9,0.5
9703,2.6952777777777777,2.8,0.8,1.0,0.7
9704,2.6955555555555555,2.6,0.6,0.8,0.6
9705,2.6958333333333333,2.8,0.8,1.0,0.8
9706,2.696111111111111,2.9,0.9,1.0,0.9
9707,2.696388888888889,2.5,0.5,0.9,0.5
9708,2.6966666666666668,2.7,0.7,1.0,0.6
9709,2.6969444444444446,2.9,0.9,1.0,0.9
9710,2.6972222222222224,0.9,0.9,1.0,0.9
9711,2.6975,2.6,0.6,0.8,0.6
9712,2.6977777777777776,2.8,0.8,0.8,0.9
9713,2.6980555555555554,0.8,0.8,0.8,0.7
9714,2.6983333333333333,0.9,0.9,0.9,0.6
9715,2.698611111111111,0.7,0.7,0.9,0.7
9716,2.698888888888889,2.7,0.7,1.0,0.7
9717,2.6991666666666667,0.7,0.7,0.9,0.8
9718,2.6994444444444445,2.7,0.7,0.9,0.5
9719,2.6997222222222224,2.7,0.7,0.9,0.7
9720,2.7,2.6,0.6,1.0,0.6
9721,2.700277777777778,2.8,0.8,1.0,0.8
9722,2.7005555555555554,2.6,0.6,0.9,0.7
9723,2.700833333333333,2.7,0.7,1.0,0.8
9724,2.701111111111111,3.0,1.0,1.0,1.0
9725,2.701388888888889,0.9,0.9,1.0,0.8
9726,2.7016666666666667,2.7,0.7,0.9,0.7
9727,2.7019444444444445,2.8,0.8,1.0,0.8
9728,2.7022222222222223,2.7,0.7,1.0,0.7
9729,2.7025,2.6,0.6,0.9,0.5
9730,2.702777777777778,2.9,0.9,1.0,0.6
9731,2.7030555555555558,0.9,0.9,0.9,0.9
9732,2.703333333333333,2.8,0.8,0.8,0.6
9733,2.703611111111111,2.6,0.6,0.8,0.5
9734,2.703888888888889,2.9,0.9,1.0,1.0
9735,2.7041666666666666,2.7,0.7,0.9,0.6
9736,2.7044444444444444,2.8,0.8,1.0,0.6
9737,2.7047222222222222,2.3,0.3,0.9,0.3
9738,2.705,2.7,0.7,0.9,0.6
9739,2.705277777777778,2.7,0.7,1.0,0.6
9740,2.7055555555555557,2.8,0.8,1.0,0.8
9741,2.7058333333333335,2.5,0.5,0.7,0.5
9742,2.706111111111111,0.8,0.8,1.0,0.5
9743,2.7063888888888887,2.8,0.8,0.9,0.8
9744,2.7066666666666666,2.8,0.8,0.9,0.7
9745,2.7069444444444444,2.9,0.9,0.9,0.8
9746,2.707222222222222,2.7,0.7,0.8,0.7
9747,2.7075,2.6,0.6,0.7,0.6
9748,2.707777777777778,2.9,0.9,0.9,0.9
9749,2.7080555555555557,0.7,0.7,1.0,0.7
9750,2.7083333333333335,2.6,0.6,0.9,0.6
9751,2.7086111111111113,2.8,0.8,1.0,0.6
9752,2.7088888888888887,2.6,0.6,0.9,0.5
9753,2.7091666666666665,2.9,0.9,0.9,0.9
9754,2.7094444444444443,2.6,0.6,1.0,0.6
9755,2.709722222222222,2.9,0.9,1.0,0.8
9756,2.71,2.8,0.8,0.9,0.7
9757,2.710277777777778,2.8,0.8,0.9,0.8
9758,2.7105555555555556,2.8,0.8,1.0,0.7
9759,2.7108333333333334,2.4,0.4,0.8,0.5
9760,2.7111111111111112,2.7,0.7,0.9,0.6
9761,2.711388888888889,2.8,0.8,1.0,0.7
9762,2.7116666666666664,3.0,1.0,1.0,0.9
9763,2.7119444444444443,2.9,0.9,1.0,0.9
9764,2.712222222222222,0.8,0.8,1.0,0.7
9765,2.7125,2.7,0.7,0.8,0.6
9766,2.7127777777777777,2.7,0.7,1.0,0.7
9767,2.7130555555555556,2.9,0.9,0.9,0.8
9768,2.7133333333333334,2.7,0.7,1.0,0.7
9769,2.713611111111111,2.7,0.7,0.8,0.5
9770,2.713888888888889,2.9,0.9,1.0,0.7
9771,2.714166666666667,2.9,0.9,1.0,0.7
9772,2.7144444444444447,2.9,0.9,0.9,0.9
9773,2.714722222222222,2.8,0.8,1.0,0.6
9774,2.715,2.7,0.7,0.9,0.7
9775,2.7152777777777777,2.8,0.8,1.0,0.8
9776,2.7155555555555555,2.5,0.5,0.6,0.6
9777,2.7158333333333333,2.6,0.6,0.9,0.7
9778,2.716111111111111,2.9,0.9,1.0,1.0
9779,2.716388888888889,2.8,0.8,1.0,0.8
9780,2.716666666666667,2.7,0.7,0.9,0.7
9781,2.7169444444444446,2.8,0.8,0.9,0.9
9782,2.7172222222222224,2.8,0.8,1.0,0.8
9783,2.7175,2.9,0.9,1.0,0.9
9784,2.7177777777777776,2.8,0.8,0.8,0.8
9785,2.7180555555555554,2.8,0.8,1.0,0.8
9786,2.7183333333333333,2.6,0.6,1.0,0.6
9787,2.718611111111111,2.7,0.7,0.9,0.6
9788,2.718888888888889,2.7,0.7,0.9,0.6
9789,2.7191666666666667,2.6,0.6,1.0,0.6
9790,2.7194444444444446,0.8,0.8,1.0,0.9
9791,2.7197222222222224,2.8,0.8,0.9,0.7
9792,2.72,0.9,0.9,1.0,0.6
9793,2.7202777777777776,2.9,0.9,0.9,0.9
9794,2.7205555555555554,2.9,0.9,1.0,0.8
9795,2.720833333333333,2.8,0.8,0.8,0.6
9796,2.721111111111111,1.0,1.0,1.0,0.9
9797,2.721388888888889,2.7,0.7,0.9,0.6
9798,2.7216666666666667,0.6,0.6,0.8,0.7
9799,2.7219444444444445,2.7,0.7,0.9,0.6
9800,2.7222222222222223,2.8,0.8,0.9,0.7
9801,2.7225,2.9,0.9,1.0,0.6
9802,2.722777777777778,3.0,1.0,1.0,0.9
9803,2.7230555555555553,2.8,0.8,0.9,0.7
9804,2.723333333333333,2.6,0.6,0.8,0.6
9805,2.723611111111111,2.7,0.7,0.8,0.8
9806,2.723888888888889,2.8,0.8,1.0,0.6
9807,2.7241666666666666,2.7,0.7,0.8,0.6
9808,2.7244444444444444,2.4,0.4,0.8,0.5
9809,2.7247222222222223,3.0,1.0,1.0,1.0
9810,2.725,0.9,0.9,0.9,0.9
9811,2.725277777777778,2.9,0.9,1.0,0.7
9812,2.7255555555555557,2.7,0.7,1.0,0.6
9813,2.7258333333333336,2.5,0.5,0.9,0.5
9814,2.726111111111111,3.0,1.0,1.0,1.0
9815,2.7263888888888888,2.6,0.6,1.0,0.7
9816,2.7266666666666666,2.8,0.8,1.0,0.8
9817,2.7269444444444444,2.6,0.6,1.0,0.6
9818,2.727222222222222,2.9,0.9,1.0,1.0
9819,2.7275,2.7,0.7,0.7,0.7
9820,2.727777777777778,2.8,0.8,1.0,0.8
9821,2.7280555555555557,2.7,0.7,1.0,0.7
9822,2.7283333333333335,2.8,0.8,0.9,0.8
9823,2.7286111111111113,2.9,0.9,1.0,0.9
9824,2.7288888888888887,2.7,0.7,0.8,0.8
9825,2.7291666666666665,2.6,0.6,1.0,0.6
9826,2.7294444444444443,0.7,0.7,1.0,0.7
9827,2.729722222222222,2.8,0.8,0.9,0.7
9828,2.73,2.7,0.7,0.8,0.7
9829,2.730277777777778,2.8,0.8,0.9,0.9
9830,2.7305555555555556,0.9,0.9,1.0,0.9
9831,2.7308333333333334,2.7,0.7,1.0,0.7
9832,2.7311111111111113,2.7,0.7,0.9,0.5
9833,2.731388888888889,2.7,0.7,1.0,0.7
9834,2.7316666666666665,2.8,0.8,1.0,0.7
9835,2.7319444444444443,2.7,0.7,0.8,0.7
9836,2.732222222222222,2.4,0.4,0.8,0.4
9837,2.7325,2.9,0.9,0.9,0.9
9838,2.7327777777777778,2.8,0.8,1.0,0.6
9839,2.7330555555555556,0.7,0.7,0.9,0.6
9840,2.7333333333333334,0.9,0.9,0.9,1.0
9841,2.733611111111111,2.7,0.7,1.0,0.7
9842,2.733888888888889,2.7,0.7,0.9,0.7
9843,2.734166666666667,2.7,0.7,0.8,0.6
9844,2.7344444444444442,2.7,0.7,0.8,0.6
9845,2.734722222222222,2.8,0.8,0.9,0.7
9846,2.735,3.0,1.0,1.0,0.7
9847,2.7352777777777777,2.9,0.9,1.0,0.8
9848,2.7355555555555555,2.9,0.9,0.9,0.9
9849,2.7358333333333333,2.7,0.7,0.9,0.8
9850,2.736111111111111,3.0,1.0,1.0,1.0
9851,2.736388888888889,2.7,0.7,1.0,0.6
9852,2.736666666666667,2.8,0.8,0.9,0.6
9853,2.7369444444444446,2.6,0.6,1.0,0.6
9854,2.737222222222222,2.9,0.9,1.0,0.8
9855,2.7375,2.6,0.6,1.0,0.3
9856,2.7377777777777776,0.6,0.6,0.7,0.6
9857,2.7380555555555555,2.8,0.8,1.0,0.8
9858,2.7383333333333333,3.0,1.0,1.0,1.0
9859,2.738611111111111,2.9,0.9,0.9,0.8
9860,2.738888888888889,3.0,1.0,1.0,1.0
9861,2.7391666666666667,3.0,1.0,1.0,0.8
9862,2.7394444444444446,2.7,0.7,1.0,0.7
9863,2.7397222222222224,2.9,0.9,1.0,1.0
9864,2.74,2.7,0.7,1.0,0.6
9865,2.7402777777777776,2.7,0.7,0.8,0.7
9866,2.7405555555555554,2.7,0.7,0.8,0.5
9867,2.7408333333333332,0.8,0.8,0.8,0.8
9868,2.741111111111111,2.7,0.7,1.0,0.7
9869,2.741388888888889,2.9,0.9,0.9,0.9
9870,2.7416666666666667,0.9,0.9,0.9,0.9
9871,2.7419444444444445,2.8,0.8,0.8,0.6
9872,2.7422222222222223,3.0,1.0,1.0,0.8
9873,2.7425,2.9,0.9,0.9,0.9
9874,2.742777777777778,2.5,0.5,0.9,0.6
9875,2.7430555555555554,2.9,0.9,1.0,0.9
9876,2.743333333333333,2.8,0.8,0.9,0.7
9877,2.743611111111111,0.9,0.9,1.0,0.7
9878,2.743888888888889,2.8,0.8,1.0,0.7
9879,2.7441666666666666,2.8,0.8,1.0,0.6
9880,2.7444444444444445,2.6,0.6,0.8,0.5
9881,2.7447222222222223,2.8,0.8,1.0,0.8
9882,2.745,3.0,1.0,1.0,1.0
9883,2.745277777777778,2.7,0.7,0.9,0.5
9884,2.7455555555555557,2.7,0.7,0.9,0.7
9885,2.745833333333333,0.8,0.8,0.8,0.7
9886,2.746111111111111,2.9,0.9,0.9,0.7
9887,2.7463888888888888,2.8,0.8,0.9,0.8
9888,2.7466666666666666,0.9,0.9,0.9,0.9
9889,2.7469444444444444,0.9,0.9,1.0,0.8
9890,2.7472222222222222,2.6,0.6,0.8,0.6
9891,2.7475,2.9,0.9,0.9,0.9
9892,2.747777777777778,0.7,0.7,1.0,0.5
9893,2.7480555555555557,2.9,0.9,1.0,0.7
9894,2.7483333333333335,2.9,0.9,1.0,0.7
9895,2.748611111111111,3.0,1.0,1.0,0.8
9896,2.7488888888888887,2.7,0.7,0.9,0.6
9897,2.7491666666666665,2.9,0.9,1.0,0.8
9898,2.7494444444444444,2.9,0.9,0.9,0.8
9899,2.749722222222222,2.9,0.9,1.0,0.7
9900,2.75,2.5,0.5,0.9,0.5
9901,2.750277777777778,2.6,0.6,0.8,0.5
9902,2.7505555555555556,3.0,1.0,1.0,0.9
9903,2.7508333333333335,2.9,0.9,1.0,1.0
9904,2.7511111111111113,2.8,0.8,0.9,0.8
9905,2.751388888888889,2.6,0.6,1.0,0.5
9906,2.7516666666666665,0.9,0.9,0.9,0.7
9907,2.7519444444444443,2.8,0.8,0.9,0.8
9908,2.752222222222222,2.8,0.8,1.0,0.7
9909,2.7525,2.9,0.9,1.0,0.6
9910,2.7527777777777778,2.8,0.8,1.0,0.7
9911,2.7530555555555556,2.7,0.7,0.9,0.7
9912,2.7533333333333334,2.8,0.8,1.0,0.5
9913,2.7536111111111112,2.8,0.8,1.0,0.7
9914,2.753888888888889,2.9,0.9,1.0,0.8
9915,2.754166666666667,2.7,0.7,0.8,0.7
9916,2.7544444444444443,0.7,0.7,0.9,0.6
9917,2.754722222222222,0.8,0.8,1.0,0.6
9918,2.755,2.8,0.8,1.0,0.6
9919,2.7552777777777777,3.0,1.0,1.0,0.8
9920,2.7555555555555555,3.0,1.0,1.0,1.0
9921,2.7558333333333334,2.8,0.8,0.8,0.7
9922,2.756111111111111,2.7,0.7,0.8,0.7
9923,2.756388888888889,3.0,1.0,1.0,1.0
9924,2.756666666666667,2.9,0.9,1.0,0.5
9925,2.7569444444444446,2.8,0.8,0.8,0.8
9926,2.757222222222222,2.9,0.9,1.0,1.0
9927,2.7575,2.6,0.6,0.7,0.5
9928,2.7577777777777777,2.7,0.7,0.8,0.8
9929,2.7580555555555555,2.9,0.9,1.0,0.7
9930,2.7583333333333333,2.9,0.9,0.9,0.9
9931,2.758611111111111,2.8,0.8,0.9,0.8
9932,2.758888888888889,2.9,0.9,0.9,0.9
9933,2.7591666666666668,2.8,0.8,0.9,0.9
9934,2.7594444444444446,2.6,0.6,0.9,0.4
9935,2.7597222222222224,0.7,0.7,1.0,0.6
9936,2.76,0.7,0.7,0.9,0.7
9937,2.7602777777777776,3.0,1.0,1.0,0.9
9938,2.7605555555555554,2.7,0.7,0.9,0.6
9939,2.7608333333333333,2.8,0.8,1.0,0.6
9940,2.761111111111111,2.8,0.8,1.0,0.7
9941,2.761388888888889,0.7,0.7,0.8,0.6
9942,2.7616666666666667,0.7,0.7,0.8,0.7
9943,2.7619444444444445,2.6,0.6,0.8,0.6
9944,2.7622222222222224,2.6,0.6,0.9,0.6
9945,2.7625,2.7,0.7,0.8,0.6
9946,2.762777777777778,0.7,0.7,0.9,0.6
